name,Address,attributes
Gallagher's Restaurant,"114 W Mill St Waterloo, IL 62298","{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'WiFi': ""'free'"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}""}"
Lee's Famous Recipie Chicken,"1652 Carlyle Ave Belleville, IL 62221","{'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'HasTV': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}"", 'DogsAllowed': 'False', 'DriveThru': 'True'}"
Fire-N-Smoke Wood Fired Kitchen,"914 Edwardsville Rd Troy, IL 62294","{'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'DriveThru': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '2'}"
Wingstop,"1118 Merchants Way, Ste 110 O'Fallon, IL 62269",{'RestaurantsTakeOut': 'True'}
Jacob's Herb Shop,"10310 Lincoln Trl Fairview Heights, IL 62208","{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}"
Twisted Biscuit Brunch,"1071 S State Rte 157 Edwardsville, IL 62025","{'Music': ""{u'dj': None, u'live': False, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}"", 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': None}"", 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}"", 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2'}"
Buffalo Wild Wings,"1424 Central Park Cir O'Fallon, IL 62269","{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'ByAppointmentOnly': 'False', 'BikeParking': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': False}"", 'BestNights': ""{u'monday': False, u'tuesday': True, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}"", 'NoiseLevel': ""u'very_loud'"", 'WheelchairAccessible': 'True', 'CoatCheck': 'False', 'RestaurantsDelivery': 'True', 'Music': ""{u'dj': None, u'live': False, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}"", 'RestaurantsTableService': 'False', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'HappyHour': 'True', 'OutdoorSeating': 'True', 'DogsAllowed': 'False'}"
Main Street Cafe,"1601 W Main St Belleville, IL 62220","{'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': True}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}"
Chez Marilyn,"119 W 3rd St Alton, IL 62002","{'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""'quiet'"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True'}"
Taj Indian Cuisine,"4 Club Centre Ct Edwardsville, IL 62025","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsTableService': 'True'}"
La Casa Mexicana,"201 Harvard Dr Edwardsville, IL 62025","{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}"
Schnucks Swansea,"2665 N Illinois St Swansea, IL 62226","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}"
Dollar General,"601 W Washington St Millstadt, IL 62260","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}"
Denny's,"522 Ramada Blvd Collinsville, IL 62234","{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True'}"
Burger King,"501 N Bellwood Bethalto, IL 62010","{'Alcohol': ""'none'"", 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Caters': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HasTV': 'True', 'RestaurantsTakeOut': 'False'}"
Brewers Bar & Grill,"227 W St Louis St Lebanon, IL 62254","{'Caters': 'False', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'Corkage': 'False', 'OutdoorSeating': 'True', 'CoatCheck': 'True', 'Alcohol': ""'full_bar'"", 'HasTV': 'True', 'Smoking': ""u'no'"", 'RestaurantsTakeOut': 'False', 'RestaurantsTableService': 'True', 'BYOB': 'False'}"
Taco Bell,"5 South Belt West Belleville, IL 62220","{'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'DriveThru': 'True'}"
CVS Pharmacy,"1800 Vandalia St Collinsville, IL 62234","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'DriveThru': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True'}"
El Sombrero,"215 W Main St Mascoutah, IL 62258","{'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'full_bar'"", 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}"
El Gordito,"2630 Mascoutah Ave Belleville, IL 62221","{'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'DogsAllowed': 'False', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'no'"", 'RestaurantsTableService': 'True', 'HappyHour': 'False', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'None'}"
Peel Wood Fired Pizza,"104 S Cherry St O'Fallon, IL 62269","{'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'HappyHour': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'GoodForDancing': 'False', 'CoatCheck': 'False', 'HasTV': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Smoking': ""u'no'"", 'RestaurantsTableService': 'True', 'Caters': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': False}"", 'Alcohol': ""u'full_bar'"", 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}""}"
Papa Vito's Pizza - West Belleville,"4205 N Belt W Belleville, IL 62226","{'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'Alcohol': ""'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}"
Apple Tree Family Restaurant,"3717 Nameoki Rd Granite City, IL 62040","{'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}"", 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}"
Domino's Pizza,"2190 Patricia Ct Caseyville, IL 62232","{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}"
KFC,"1691 Camp Jackson Rd Cahokia, IL 62206","{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'WiFi': 'None', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': 'None', 'RestaurantsPriceRange2': '1', 'Ambience': 'None', 'GoodForMeal': 'None', 'RestaurantsDelivery': 'True', 'Caters': 'False', 'DriveThru': 'True'}"
Sugarfire Smokehouse - Edwardsville,"2323 Plum St Edwardsville, IL 62025","{'HasTV': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}"
Imo's Pizza,"515 N Bellwood Rd, Ste A Bethalto, IL 62010","{'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'Caters': 'False', 'NoiseLevel': ""u'loud'"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'no'""}"
Coffee Mill Diner,"101 N Main St Smithton, IL 62285",
Copper Fire Bar & Eatery,"200 E Main St Belleville, IL 62220","{'Smoking': ""u'outdoor'"", 'GoodForDancing': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'Alcohol': ""'full_bar'"", 'Caters': 'True', 'BYOB': 'False', 'Corkage': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'CoatCheck': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': None}"", 'GoodForMeal': 'None', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}""}"
Papa Vito's Belleville,"318 E Washington Belleville, IL 62220","{'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'Caters': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}"
China King,"1837 Homer Adams Pkwy Alton, IL 62002","{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}""}"
China Lin Restaurant,"501 Belt Line Rd Collinsville, IL 62234","{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True'}"
Weather Vane Ice Cream,"3208 Maryville Rd Granite City, IL 62040","{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'Caters': 'False', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': None}""}"
Tasty Burgers,"2700 State St East Saint Louis, IL 62205","{'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False'}"
Zapata's Mexican Restaurant,"4660 N Illinois St Fairview Heights, IL 62208","{'HasTV': 'True', 'CoatCheck': 'False', 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WiFi': ""'free'"", 'RestaurantsDelivery': 'True'}"
The Chuck Wagon,"10212 Lincoln Trail Fairview Heights, IL 62208","{'RestaurantsPriceRange2': '1', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'BYOB': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'HappyHour': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'OutdoorSeating': 'False'}"
Eckert's Country Store & Farms,"951 S Green Mount Rd Belleville, IL 62220","{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTableService': 'True', 'DriveThru': 'False'}"
